#{"t_start": 1744471136.776834, "env_id": "LunarLander-v2"}
r,l,t
250.601772,346,1930.446276
219.944163,398,1931.413119
-26.254543,348,1932.560239
-111.606031,206,1933.136743
220.111753,466,1934.371269
205.793145,422,1935.887319
-5.226651,254,1939.395197
240.940509,311,1940.236138
212.410705,454,1941.345328
223.171403,355,1942.347095
192.287069,299,1943.133561
226.870286,339,1944.150267
199.459894,343,1947.615082
185.972205,372,1948.562078
206.10359,553,1950.061263
-14.347847,264,1950.862873
-36.163038,199,1951.371627
183.989947,880,1956.504408
215.937636,401,1957.460269
236.680383,372,1958.224967
199.071321,664,1959.588981
236.581954,276,1963.279953
235.746006,348,1964.158724
-26.358977,171,1964.603545
234.282732,352,1965.852631
129.609089,820,1968.855605
245.217759,368,1972.921644
209.921747,425,1974.127639
-20.439353,213,1974.64591
40.153574,1000,1977.772206
206.639576,831,1983.288866
218.969634,263,1984.002697
-30.296733,253,1984.715216
-20.107609,300,1985.792207
-43.815456,219,1986.362624
148.828013,505,1990.840212
-16.738719,143,1991.262548
-45.625908,240,1992.183396
-65.655072,326,1993.515188
194.401964,433,1994.725345
45.783161,1000,2001.887881
30.239583,186,2002.526563
193.844019,432,2004.185955
-40.483262,436,2005.771542
-11.476465,221,2006.784238
217.80794,319,2008.132343
76.751579,1000,2015.63137
207.751878,348,2016.878543
-8.044127,208,2017.815053
12.462158,291,2018.796054
241.751233,409,2020.229504
-223.528932,826,2026.122328
-14.917694,325,2027.371979
-33.039495,221,2027.996095
-32.182579,169,2028.69076
197.638819,290,2029.743609
192.022946,436,2034.76644
243.471682,356,2035.885997
239.987432,422,2037.385688
-58.504097,246,2038.472504
63.903723,1000,2044.758
-48.55623,261,2045.51821
236.517115,382,2046.741615
243.614522,322,2048.015702
157.861,530,2049.94666
237.574095,301,2050.706481
-36.258223,193,2054.395463
211.903681,385,2055.342541
151.389418,797,2058.02229
220.388057,373,2059.228931
230.321145,295,2060.327955
244.814606,355,2064.438428
7.33558,238,2065.481635
175.783112,576,2067.329272
243.479939,339,2068.177235
223.220691,344,2069.091696
260.616811,315,2069.90969
-36.19865,283,2073.930551
260.270721,305,2074.719626
240.398636,337,2075.66911
226.334189,301,2076.557244
217.792725,419,2077.887249
225.022603,305,2078.734191
-33.404271,258,2082.571733
223.136176,324,2083.838321
248.853513,292,2084.953558
251.43404,292,2086.015801
228.335498,327,2087.252061
211.944572,310,2088.508662
249.322673,284,2089.475645
261.907188,306,2093.629419
-14.719601,230,2094.393369
246.743498,331,2095.361107
245.390833,437,2096.878545
-27.430078,185,2097.590383
-8.776147,211,2098.279563
234.489356,340,2099.515355
269.793332,429,2103.98665
232.476069,327,2105.108657
249.126834,305,2106.201347
245.302622,281,2107.021639
-10.525751,190,2107.556147
-16.5193,252,2108.39765
195.010245,340,2109.664006
204.948484,598,2115.103222
200.327976,480,2116.669265
221.161846,287,2117.449953
236.259037,307,2118.219675
202.58287,433,2122.752398
-46.6407,200,2123.451543
239.117944,356,2124.698709
2.491624,206,2125.525216
239.371167,635,2127.853826
262.9946,454,2129.44932
212.089918,300,2133.602235
192.098572,333,2134.603049
259.662584,306,2135.567603
-49.885858,253,2136.394246
-9.052974,214,2137.237727
193.978389,308,2138.21221
-25.966243,263,2139.103146
163.802111,604,2144.378064
8.519268,208,2145.366217
170.075426,481,2146.795007
-19.454822,235,2147.510997
228.471414,322,2148.870872
217.910075,315,2149.953286
267.328164,351,2154.514771
-53.131917,245,2155.416218
4.663409,260,2156.167295
181.583072,652,2158.736225
18.393612,291,2159.77152
-59.799681,269,2160.980778
256.662806,274,2165.188232
-4.970555,254,2166.048425
245.016774,275,2166.978942
157.062718,395,2168.107849
238.334507,289,2169.249265
-34.110649,201,2169.950073
30.381664,234,2170.753734
267.86675,283,2174.610165
240.996109,299,2175.540177
249.119222,326,2176.744618
226.516407,313,2177.771625
240.167192,413,2179.327926
-29.910375,181,2179.829993
206.963288,358,2180.921575
-72.309003,257,2185.465249
-85.000484,266,2186.253378
248.025673,293,2187.069267
233.317018,284,2188.065107
-8.924805,170,2188.763689
229.666626,276,2189.595979
247.439933,279,2190.440756
-16.999734,257,2191.376586
301.018939,461,2196.384429
251.766079,574,2198.352881
-23.402449,184,2198.976301
224.777537,278,2199.776424
-13.477283,216,2200.67461
-11.453478,198,2201.344346
-34.160573,265,2205.145869
31.106596,308,2206.129281
2.784666,195,2206.684935
164.845329,531,2207.953593
183.009942,445,2209.626535
-26.112864,266,2210.383082
218.693127,341,2213.955519
228.055554,301,2214.772172
-43.40329,231,2215.324428
34.475976,172,2215.687091
232.571854,348,2216.591111
127.175762,1000,2221.723011
238.875188,457,2223.158658
91.797519,1000,2225.831743
231.517806,353,2226.700974
204.394472,347,2230.196296
251.741447,327,2230.996749
243.066799,277,2231.63873
236.161757,352,2232.625944
243.659617,339,2233.610445
5.212862,217,2234.123824
8.930843,232,2234.626521
-25.847591,207,2237.713908
-7.49129,265,2238.383268
246.733221,305,2239.132187
231.778561,286,2239.859408
154.716833,547,2241.529846
206.725073,425,2242.648405
201.287159,401,2246.276877
242.436898,273,2246.899905
214.224777,321,2247.718153
235.76514,318,2248.50123
289.415478,435,2249.711103
-19.823903,292,2250.457111
239.962137,459,2254.099976
215.604419,488,2255.422972
244.81135,472,2256.549613
160.441926,390,2257.581796
219.21008,324,2258.300986
-80.069434,401,2261.849624
20.888653,232,2262.486775
-58.005463,381,2263.432623
-16.460493,177,2263.971086
3.13172,246,2264.656202
-45.361397,248,2265.372696
226.228519,419,2268.861084
279.403598,395,2269.915364
214.245872,404,2270.830817
259.953902,302,2271.605904
246.224328,292,2272.344955
236.807747,349,2273.371765
-8.797252,220,2273.824453
240.028421,352,2277.0479
-54.100248,296,2277.805705
129.705567,503,2279.053928
206.618091,320,2279.857225
225.830077,344,2280.791645
-13.90797,271,2281.502141
90.804757,1000,2286.459198
250.413579,268,2287.153144
-6.66341,217,2287.636317
230.758873,302,2288.33
147.079591,520,2292.566289
233.384377,270,2293.43126
28.79386,1000,2296.123325
226.339625,294,2296.950711
-28.388627,285,2300.255232
188.679796,439,2301.485998
-18.9694,281,2302.238287
-5.639257,218,2302.834168
-8.072584,272,2303.521921
84.328091,1000,2308.656252
231.832059,279,2309.329056
-12.824996,243,2309.955518
-24.173009,235,2310.532528
256.306297,277,2311.270438
-6.980358,212,2311.920484
-41.37434,277,2312.762053
241.553058,275,2313.604607
-80.58095,278,2316.627337
236.931848,274,2317.347764
192.485663,470,2318.373971
19.176414,196,2318.768127
214.029258,301,2319.461088
229.448169,299,2320.160401
-10.336489,201,2320.773194
-55.95348,239,2324.195854
4.19205,224,2324.753413
193.478967,373,2325.638089
233.135656,318,2326.401691
249.503575,295,2327.209892
245.117187,289,2327.875981
227.251958,327,2328.824366
-8.427544,194,2331.685506
248.02417,329,2332.511793
6.048878,236,2333.048663
251.737178,291,2333.729807
250.560877,329,2334.669881
-17.015393,276,2335.413206
221.880657,404,2336.387028
190.135354,426,2340.003261
252.871452,288,2340.692146
229.052623,290,2341.31862
255.997789,295,2342.057418
-2.184776,215,2342.598003
-27.817744,248,2343.160871
-29.026653,238,2343.765703
132.214936,632,2347.958723
232.971409,304,2348.931239
237.024477,391,2349.817038
235.861329,354,2350.590838
234.356628,315,2351.453495
240.902281,304,2354.845764
246.062637,360,2355.764475
-29.456073,266,2356.4251
265.461205,352,2357.384505
219.151504,322,2358.117143
208.653204,329,2358.966012
259.457475,288,2362.455384
232.327155,255,2363.050876
-41.312296,246,2363.697091
246.299906,310,2364.388469
214.707936,345,2365.327858
-52.641849,248,2365.927505
232.019022,303,2366.761682
240.297645,278,2367.381579
246.272512,252,2370.494589
246.830696,366,2371.476635
-38.956023,291,2372.253605
5.644026,256,2372.796837
230.351003,294,2373.475345
-8.817606,267,2374.23107
186.228728,529,2378.051306
254.438925,316,2378.769966
-8.090759,192,2379.203628
234.283289,313,2379.959337
248.717321,447,2381.037101
109.783319,1000,2386.268939
-9.115026,273,2386.897125
260.359061,278,2387.717232
-33.297937,221,2388.288271
249.838264,309,2389.174978
229.612833,329,2389.997681
-4.427498,248,2393.093514
18.883417,185,2393.586324
216.75737,326,2394.305709
189.373746,570,2395.712634
237.88629,341,2396.459771
185.769071,645,2400.683188
-25.549173,209,2401.262342
231.620646,291,2401.951983
259.683311,344,2402.979314
218.173551,327,2403.967045
-15.897994,312,2404.739968
-8.337387,157,2405.083125
80.971292,1000,2410.14118
252.71579,274,2410.868567
-12.874231,201,2411.32235
250.53652,286,2412.068105
192.884092,728,2416.790364
197.829845,655,2418.462221
214.080284,341,2419.323413
6.217481,272,2420.035049
237.238289,331,2420.967572
233.952369,274,2421.675621
13.112809,173,2424.539752
231.398539,413,2425.748015
182.332224,379,2426.628441
254.93884,341,2427.467937
-45.125538,259,2428.044177
263.726301,248,2428.631175
-20.679616,241,2429.440072
-53.564583,276,2432.713582
-30.498869,208,2433.304013
20.009057,190,2433.822664
234.857287,363,2434.637389
216.794233,410,2435.667253
250.610399,331,2436.495539
21.772924,215,2436.949154
-31.551486,285,2440.230734
234.495893,322,2441.121352
247.361882,337,2441.953935
255.318214,276,2442.591913
195.40865,478,2443.917118
222.047306,308,2444.780894
248.421429,266,2448.207855
182.699908,479,2449.64709
-15.562169,156,2450.057247
236.823323,304,2450.835204
-16.159865,293,2451.67202
248.937327,281,2452.382525
246.480332,319,2453.177918
238.593312,278,2456.895235
-9.844984,158,2457.357878
230.373197,281,2458.095086
218.09984,303,2459.010685
203.859652,398,2460.019689
191.546372,436,2461.026858
225.103392,346,2461.860636
238.910622,309,2465.586223
18.428473,246,2466.22288
221.964988,310,2467.057412
269.48924,289,2467.959352
218.738495,289,2468.76075
178.192995,507,2470.230326
-18.514784,186,2473.50557
89.569144,1000,2476.40491
256.347673,346,2477.298989
236.447648,319,2478.146344
203.527959,667,2482.849487
272.240642,271,2483.67345
195.181396,371,2484.655187
243.865918,287,2485.60738
216.032384,286,2486.395015
223.673075,374,2487.476928
239.925665,250,2491.044835
222.98945,271,2491.830915
264.224547,260,2492.492395
185.177708,487,2493.809373
-70.438661,364,2494.822187
-3.063573,173,2495.235031
-3.743424,180,2495.715373
237.75398,285,2499.398857
224.13962,265,2500.107168
20.141767,214,2500.670753
239.901294,232,2501.233177
251.523272,293,2502.158223
257.160335,357,2503.134301
-34.868067,195,2503.861748
225.817789,344,2504.87544
248.028994,304,2508.689223
-28.410601,230,2509.338216
213.194377,371,2510.398396
250.342331,278,2511.133285
221.942782,270,2511.978215
256.35488,297,2512.736496
276.325397,408,2517.038004
208.681332,296,2518.029887
268.05814,444,2519.472481
267.773887,260,2520.192231
218.736245,325,2521.251983
228.104213,339,2522.172989
266.036454,249,2522.844149
232.629806,266,2526.273468
-35.302861,196,2526.75688
246.847794,272,2527.548153
-9.239029,182,2528.039181
250.82329,264,2528.862033
230.3865,225,2529.574058
-4.477483,210,2530.092619
229.294873,257,2530.758204
256.187732,277,2534.440975
246.759766,292,2535.224413
226.086546,258,2535.97338
40.297033,248,2536.705568
-10.970053,215,2537.417867
283.311156,383,2538.650388
220.758736,255,2539.470947
239.841399,292,2540.368299
218.185242,308,2543.80323
-11.142814,198,2544.333843
10.12554,193,2545.100583
258.121147,467,2546.397726
22.374659,228,2547.01611
231.630256,243,2547.674068
235.943552,254,2548.439176
221.700696,575,2553.135582
9.8405,243,2553.824641
257.247005,493,2555.052578
-19.757113,210,2555.697942
-42.298451,235,2556.437204
249.935993,282,2557.239762
9.6437,182,2557.711762
89.618906,1000,2563.338992
245.346719,275,2564.224695
21.873373,174,2564.634868
216.376876,347,2565.530929
259.23433,276,2566.310484
220.669137,326,2569.83368
21.548779,180,2570.27108
262.370157,258,2570.977245
-12.215285,249,2571.697533
278.65417,305,2572.592324
21.450552,269,2573.405522
245.317322,269,2574.178696
240.10942,294,2577.94082
-11.619705,305,2578.585086
260.610276,322,2579.408817
239.63041,268,2580.100349
168.123587,923,2582.798504
217.527779,329,2586.556305
-38.336756,275,2587.288024
185.499195,488,2588.722187
249.796438,314,2589.601938
238.967986,306,2590.338181
232.591796,305,2591.152998
215.891056,294,2594.883775
122.109534,1000,2597.66521
-6.074442,206,2598.317721
254.541245,290,2599.153099
-37.39957,193,2599.780267
263.774155,277,2603.231615
250.391372,396,2604.408865
7.984832,159,2604.794813
-2.579234,161,2605.225573
69.732611,1000,2607.869231
255.857541,302,2611.341748
22.060451,206,2611.929743
-2.062774,262,2612.696254
278.52669,219,2613.26099
241.349197,278,2614.112504
167.795708,436,2615.367724
237.940671,383,2616.445035
-13.086668,255,2620.080895
9.087885,252,2620.706026
240.402871,298,2621.515124
234.550375,272,2622.392791
-40.184994,208,2622.942791
252.181143,293,2623.73286
222.995524,296,2624.453854
256.223647,284,2625.42639
259.291458,329,2628.980907
28.708272,229,2629.734117
251.711884,259,2630.424751
-16.20713,207,2630.933366
233.062995,269,2631.83645
282.015448,215,2632.409004
86.690798,1000,2638.1018
252.994943,410,2639.226442
258.521314,254,2639.904257
202.301192,249,2640.674839
240.540066,256,2641.43932
263.684062,310,2642.318971
230.507247,265,2645.880088
16.080198,157,2646.531832
26.526604,186,2647.058065
105.492352,1000,2649.931158
-13.421398,176,2650.443257
108.697809,1000,2655.973758
2.152207,209,2656.528758
263.358539,266,2657.292802
-48.455941,241,2658.03749
264.359811,286,2658.754261
222.475426,298,2659.524235
190.517515,370,2663.477037
238.143652,337,2664.365082
259.159238,344,2665.430491
28.37018,237,2666.047608
240.178999,287,2666.767228
246.049518,267,2667.473227
237.443012,267,2668.268656
214.591817,288,2671.72684
-2.877892,201,2672.201985
231.898736,259,2672.971474
256.300087,439,2674.192096
26.231015,205,2674.732818
-22.000817,168,2675.193373
244.695254,288,2675.905319
-5.258222,211,2676.52044
256.884127,327,2680.570273
90.695516,1000,2683.492411
258.23084,283,2684.366463
14.666542,160,2684.735254
247.356236,368,2685.811669
187.373145,676,2690.47967
230.473433,280,2691.106372
168.848323,328,2692.030648
238.667089,281,2692.747598
263.33981,260,2693.513902
-10.812596,211,2694.135409
230.841586,315,2697.717248
260.186564,267,2698.432352
234.704458,452,2699.703451
9.78063,215,2700.280705
168.023737,1000,2705.855787
-2.409212,239,2706.428213
268.803674,278,2707.1593
0.646014,231,2707.743687
236.601437,277,2708.39914
229.324394,283,2709.181063
131.572013,1000,2715.380228
244.071959,263,2716.10914
245.11437,274,2716.861622
253.772564,343,2717.937939
259.95152,319,2718.765773
34.793306,256,2719.573535
235.135241,271,2723.094919
232.388468,321,2724.104306
260.874545,297,2725.054015
221.229156,299,2725.9682
246.076576,284,2726.987257
247.632549,396,2727.981253
253.719319,447,2731.938782
0.477153,238,2732.710977
227.60757,282,2733.713401
243.136383,315,2734.547082
252.385096,289,2735.245445
257.319082,351,2736.153774
254.55439,380,2737.316489
240.613278,302,2740.877556
298.384759,363,2741.93997
253.275153,309,2742.799319
218.25675,282,2743.550416
257.748121,307,2744.450687
229.909061,309,2745.374314
242.834817,298,2746.199737
250.618392,303,2750.037261
274.986094,354,2750.968829
242.556177,307,2751.711662
240.522729,278,2752.456062
14.112351,257,2753.205081
100.030345,1000,2758.89763
246.599634,283,2759.832958
248.330932,276,2760.663532
272.095964,297,2761.646729
270.531572,272,2762.353653
-56.444255,274,2763.1438
16.930369,204,2763.758261
242.519597,316,2767.172929
246.70621,317,2768.065459
31.927302,251,2768.987094
-2.952871,231,2769.666315
263.017488,273,2770.341964
253.335467,256,2770.932473
269.367225,298,2771.757443
247.765272,284,2775.358072
225.33805,283,2776.136308
248.531593,272,2777.002033
256.451105,275,2777.810452
254.943599,358,2778.756217
240.916706,350,2779.662665
228.249795,289,2780.469414
267.661615,292,2783.933613
243.397294,254,2784.600014
252.416632,307,2785.556204
239.817905,267,2786.309293
247.417357,296,2787.004995
-10.735865,233,2787.781209
-15.317604,195,2788.591298
121.528288,1000,2794.076293
244.313144,268,2794.78842
265.505644,245,2795.517112
28.326583,236,2796.223254
-11.835236,281,2796.966899
239.428113,281,2797.723689
235.253573,267,2801.299778
271.93073,281,2802.074833
-14.855873,238,2802.598649
248.996629,263,2803.262096
271.307345,479,2804.784962
156.892675,488,2806.244655
270.133145,325,2809.99103
232.117438,496,2811.321631
-1.918378,204,2811.831672
254.600451,273,2812.854223
256.618688,248,2813.453972
261.636437,282,2814.101873
234.224261,282,2817.612
92.362243,1000,2820.194721
283.578982,393,2821.297404
133.401552,1000,2826.631177
254.913212,270,2827.517421
255.040955,328,2828.654692
288.055793,359,2829.511093
253.153092,309,2830.448831
-26.047379,171,2830.993244
219.782949,429,2834.832793
263.045086,277,2835.666242
246.870409,293,2836.398685
22.328078,273,2837.029268
246.452637,282,2837.868526
240.246789,328,2838.872562
-0.232079,228,2839.611135
5.990584,206,2843.235529
241.753362,285,2844.01813
254.730263,371,2844.97955
253.068928,306,2845.758872
262.235223,291,2846.646455
241.99337,302,2847.614179
248.688393,306,2848.399012
250.4878,332,2851.986569
75.748266,1000,2854.961421
257.404468,349,2855.877668
276.237994,286,2856.718379
-10.816146,243,2857.462156
122.769835,1000,2862.924447
26.763144,236,2863.461213
285.448036,242,2864.120707
249.778959,239,2864.731111
213.284975,282,2865.536203
264.10134,283,2869.069697
251.086195,254,2869.866476
245.409144,361,2871.01459
258.530016,293,2871.692285
223.807708,275,2872.496984
2.103231,222,2873.169416
267.792993,454,2877.207664
278.841361,311,2877.952527
244.199917,401,2879.097199
249.918651,258,2879.713328
257.582796,298,2880.472866
288.383052,288,2881.579267
125.381116,1000,2886.955854
244.043545,266,2887.634121
283.488508,229,2888.10994
234.631361,279,2888.872605
303.400354,509,2890.28658
243.618993,294,2893.747362
210.447135,262,2894.549206
263.390611,311,2895.408245
120.949555,1000,2898.362386
242.142825,278,2899.071579
239.978509,272,2902.604642
267.212444,339,2903.55633
261.026626,258,2904.121318
247.925367,272,2904.85887
16.212134,249,2905.686895
95.734872,1000,2911.216702
260.032522,289,2911.932143
249.13672,342,2912.998135
226.188505,301,2913.871649
247.637392,517,2915.338071
248.790683,261,2915.974602
255.52932,318,2919.529813
-3.451388,228,2920.063788
276.421313,363,2921.012297
244.955026,263,2921.811229
244.554337,274,2922.51506
269.316282,243,2923.17099
247.091591,257,2923.825948
9.949932,217,2924.529154
231.89068,243,2927.848503
267.951234,242,2928.623303
259.267036,262,2929.474174
264.346234,279,2930.207096
275.354336,339,2931.024463
264.117384,309,2932.004905
12.880526,188,2932.483013
237.842456,323,2936.234521
239.297993,274,2937.16368
245.181795,260,2937.932429
253.442429,260,2938.639254
144.045076,1000,2941.359746
120.429957,1000,2947.043457
242.316753,273,2947.877009
243.233729,304,2948.840942
137.488945,1000,2954.285534
228.001791,374,2955.361237
276.692485,269,2956.061919
26.495108,267,2956.755001
251.192166,261,2957.474512
252.635909,265,2958.078138
222.791049,277,2961.622433
5.223315,223,2962.311679
280.392763,246,2962.997108
271.724343,285,2963.71215
124.556025,1000,2966.444127
268.1979,285,2970.205169
-49.086702,242,2970.859173
264.578768,260,2971.576608
196.364129,817,2973.92854
256.281681,292,2974.629211
106.441292,1000,2980.356668
238.068287,324,2981.21593
272.092437,411,2982.31258
234.209757,400,2983.311129
42.31188,218,2983.863689
238.321019,265,2987.458877
236.637199,277,2988.105893
149.132837,1000,2990.778448
-4.928421,249,2991.40816
224.134451,575,2995.814467
235.877093,260,2996.563211
226.815693,274,2997.284061
230.407432,319,2998.083788
133.511963,1000,3003.910616
251.398286,312,3004.797878
247.141636,311,3005.575543
245.310716,246,3006.172053
239.546896,261,3006.833833
5.805889,262,3007.551358
234.370365,267,3008.145492
254.27996,457,3011.9736
272.291573,285,3012.904015
144.998856,1000,3015.684556
227.352062,282,3016.332069
233.941898,289,3017.204404
266.423031,318,3020.711788
281.58227,372,3021.770307
57.304594,218,3022.294747
242.848661,260,3023.134509
230.026134,275,3023.84434
273.481418,246,3024.474364
242.297503,259,3025.225478
120.899665,1000,3030.960931
250.552567,262,3031.878578
250.373505,284,3032.66767
248.067263,273,3033.503
264.764171,230,3034.239609
3.777311,236,3037.762986
225.383345,311,3038.70193
268.535152,264,3039.514706
51.691217,212,3040.145588
254.59801,283,3041.034246
222.518665,296,3041.922697
262.663079,250,3042.491021
258.714385,305,3043.45826
265.93823,274,3047.148387
271.765565,217,3047.734287
269.436435,231,3048.319448
259.616899,237,3048.885722
127.993868,1000,3051.997465
272.791987,274,3055.444325
250.690381,272,3056.172505
241.40416,287,3056.927262
266.603565,228,3057.810833
272.334265,309,3058.57875
-17.592366,211,3059.098752
227.321168,251,3059.762261
292.478869,250,3060.518896
300.0228,287,3064.393599
162.386434,1000,3067.163591
233.597029,247,3067.834255
19.1577,207,3068.438031
280.717643,249,3069.161521
269.692143,228,3072.305048
259.323831,287,3073.063286
267.597822,267,3073.858317
255.426776,282,3074.601933
255.57092,255,3075.443509
272.92367,243,3076.005783
234.540691,272,3076.628026
259.823008,341,3077.583087
258.961977,222,3080.933088
240.411163,262,3081.789709
254.612662,277,3082.521144
229.532068,220,3083.066304
273.36861,279,3083.879358
202.465357,630,3085.60389
6.657111,208,3086.179114
271.880097,286,3089.890086
247.743922,254,3090.547665
257.84492,278,3091.292252
255.759957,229,3092.003956
228.313576,269,3092.779329
269.187625,260,3093.456901
214.799253,306,3094.264005
243.350843,246,3097.766273
-3.80243,217,3098.369178
157.363098,1000,3101.612306
-4.831941,200,3102.285384
241.838281,248,3103.136033
239.339665,320,3106.566935
235.050308,295,3107.510653
276.27164,272,3108.330714
214.539945,282,3109.050437
103.876065,1000,3111.657588
303.142544,373,3115.58487
2.361305,194,3116.053159
23.909638,205,3116.665427
240.579285,253,3117.282019
250.04558,355,3118.150689
-3.976414,204,3118.753824
284.538131,308,3119.72483
265.138376,230,3120.40084
282.02025,304,3123.997494
247.571535,259,3124.69908
236.280564,340,3125.620025
234.600801,243,3126.329721
20.508118,166,3126.848176
236.921289,255,3127.445306
247.040344,278,3128.259713
229.135922,278,3129.119059
253.213602,254,3132.959386
272.005132,249,3133.552846
252.159802,246,3134.205941
291.108912,459,3135.788368
269.036413,273,3136.668204
274.960965,369,3137.825952
271.259838,266,3141.27719
48.224862,198,3141.76596
243.239735,255,3142.543207
259.844383,251,3143.179998
203.837778,817,3145.542521
234.214954,258,3146.220289
274.049517,278,3149.519017
259.919965,266,3150.204958
268.655343,279,3151.000923
245.4663,255,3151.624332
284.230785,255,3152.215557
241.922507,359,3153.454045
4.056095,198,3154.00545
133.454886,1000,3159.644355
267.687061,275,3160.361446
231.32322,223,3160.949552
262.529874,254,3161.714272
279.947405,278,3162.483479
232.128825,243,3163.119641
217.271366,565,3167.555761
226.266613,255,3168.3942
247.345995,355,3169.400225
241.596972,273,3170.106243
266.23886,239,3170.661204
253.486364,265,3171.399842
248.672516,352,3175.657119
279.224255,316,3176.387839
231.554865,251,3176.97808
102.951087,1000,3179.704308
255.628092,276,3180.391019
234.876639,331,3183.742398
0.17841,214,3184.445141
250.220237,316,3185.322351
235.345585,251,3186.027156
268.866125,365,3186.98324
266.12835,279,3187.65327
-76.40165,452,3191.599621
248.993588,259,3192.454668
249.685121,272,3193.328099
271.005765,256,3194.090245
255.576619,268,3194.714101
255.555716,274,3195.598387
231.119978,270,3196.374742
257.445411,238,3197.113878
130.586793,1000,3202.874338
261.014267,257,3203.605898
275.244426,272,3204.27845
5.41443,249,3205.003712
89.597762,1000,3210.593005
88.162929,1000,3213.560377
287.608876,261,3214.269095
224.557842,268,3217.758739
241.891423,277,3218.459738
271.047001,235,3219.103093
262.522678,234,3219.698634
218.727345,700,3221.637244
261.00853,293,3222.411394
240.153352,294,3225.993834
248.873974,253,3226.668214
-20.267315,207,3227.304653
286.232556,306,3228.167751
240.282561,253,3228.973827
239.061436,251,3229.659674
133.794828,1000,3235.637568
267.893488,279,3236.539102
130.610373,1000,3239.431946
256.408196,263,3240.198578
268.716356,275,3243.728576
256.608805,245,3244.356707
270.28728,233,3244.981124
251.134312,316,3245.873605
273.958003,284,3246.628249
274.842694,269,3247.336328
286.762629,246,3248.080172
255.43202,257,3248.948721
128.411057,1000,3254.796414
225.248792,261,3255.558929
248.305205,332,3256.525386
236.807167,254,3257.34199
229.53211,252,3258.1318
278.282973,412,3262.140438
250.753444,513,3263.87408
287.38021,234,3264.507142
-36.190119,282,3265.368887
264.317184,322,3266.244704
248.765254,301,3267.190045
116.189786,1000,3272.792188
258.888976,242,3273.715193
237.284219,273,3274.450216
231.98482,644,3276.084145
228.081941,347,3279.686534
244.287037,293,3280.493471
156.188687,1000,3283.53226
276.151565,338,3284.484414
244.5443,303,3288.073279
268.405581,239,3288.711476
254.714968,285,3289.594998
272.511062,247,3290.281662
274.117196,242,3290.958728
239.093361,253,3291.628744
29.666648,246,3292.307726
262.026843,317,3296.278561
268.469792,242,3297.05109
255.880211,295,3297.968388
258.406163,294,3298.667141
262.857835,263,3299.401318
254.993264,293,3300.104974
243.909193,267,3300.739637
145.551883,1000,3306.255636
267.253428,262,3307.07806
286.180141,230,3307.816504
260.039459,299,3308.842694
125.611153,1000,3314.969769
18.417497,185,3315.542597
272.958556,236,3316.294573
280.05226,230,3317.132164
228.837291,238,3317.744837
268.211283,291,3318.524415
253.099099,234,3319.11891
261.51195,276,3319.943656
288.809201,233,3323.486938
268.679464,957,3326.118871
225.942162,235,3326.834967
262.658061,247,3327.604241
136.523809,1000,3333.186474
59.894321,174,3333.714617
62.288697,180,3334.183208
-8.767383,247,3334.8135
266.094992,235,3335.493806
257.935072,264,3336.379747
26.728524,162,3336.94964
257.204269,241,3340.458245
267.405996,226,3341.070314
278.487462,226,3341.672736
4.944586,174,3342.170326
65.690501,1000,3344.857667
274.919967,275,3345.716543
30.509775,204,3349.101869
240.285953,317,3349.943727
69.267405,1000,3352.72083
246.050186,304,3353.65239
264.749416,316,3357.19907
273.47348,361,3358.152374
246.867074,273,3358.908994
204.540297,524,3360.462028
245.969601,369,3361.547146
25.103906,206,3362.157176
-107.446932,294,3365.58773
256.867453,259,3366.20438
8.194927,230,3366.795532
271.956007,233,3367.525655
224.478683,323,3368.318241
229.364479,242,3368.920312
292.315234,236,3369.644458
262.466311,278,3370.441253
295.409962,374,3373.965424
51.228824,179,3374.511984
236.937994,246,3375.169029
272.957493,366,3376.353394
268.186627,272,3377.034424
249.721628,278,3377.888794
247.085793,242,3378.499573
-32.254531,225,3379.007584
256.800384,243,3382.541273
119.593686,1000,3385.47099
-13.013247,194,3386.035798
282.448964,256,3386.684502
242.961821,284,3387.442468
237.684859,266,3390.874676
-8.040356,189,3391.554984
239.76749,225,3392.193161
241.20187,225,3392.786844
272.044149,414,3394.072871
266.113341,261,3394.730706
291.276834,259,3395.432416
270.985535,219,3395.908386
269.113761,306,3399.500633
79.683044,1000,3402.315179
97.351152,1000,3407.905759
76.412926,1000,3410.801975
292.844071,233,3411.383368
261.511123,265,3412.030538
280.984798,218,3412.629373
259.297144,271,3416.048333
256.993422,345,3416.975512
43.205743,189,3417.694198
273.864647,242,3418.303399
133.580375,1000,3421.201923
232.893121,657,3426.040529
225.29471,245,3426.613636
300.790344,337,3427.453351
136.192167,1000,3430.018162
253.048982,285,3433.591509
221.530338,266,3434.320373
229.299783,256,3435.002313
266.624301,228,3435.737895
245.355643,261,3436.398197
277.013259,245,3437.104597
282.486675,268,3437.798146
264.355819,238,3438.440169
284.829838,284,3442.017558
285.602071,262,3442.696877
169.535932,1000,3445.529861
268.908874,259,3446.172632
271.583803,244,3446.97374
-12.748582,188,3450.177796
270.993092,309,3450.968849
240.107622,231,3451.565439
263.478794,255,3452.319504
229.491048,317,3453.131078
277.000646,273,3453.75648
247.670597,283,3454.607467
-1.852066,251,3458.284067
22.351015,183,3458.732868
262.857503,341,3459.718074
264.195222,349,3460.924698
242.114155,234,3461.496506
